https://www.udemy.com/course/deeplearning/,Understand the intuition behind Artificial Neural Networks Apply Artificial Neural Networks in practice Understand the intuition behind Convolutional Neural Networks Apply Convolutional Neural Networks in practice Understand the intuition behind Recurrent Neural Networks Apply Recurrent Neural Networks in practice Understand the intuition behind Self-Organizing Maps Apply Self-Organizing Maps in practice Understand the intuition behind Boltzmann Machines Apply Boltzmann Machines in practice Understand the intuition behind AutoEncoders Apply AutoEncoders in practice,Deep Learning A-Z™: Hands-On Artificial Neural Networks,4.5
https://www.udemy.com/course/master-sql-for-data-science/,Write complex SQL statements to query the database and gain critical insight on data,Master SQL For Data Science,4.6
https://www.udemy.com/course/machinelearning/,"Master Machine Learning on Python & R Have a great intuition of many Machine Learning models Make accurate predictions Make powerful analysis Make robust Machine Learning models Create strong added value to your business Use Machine Learning for personal purpose Handle specific topics like Reinforcement Learning, NLP and Deep Learning Handle advanced techniques like Dimensionality Reduction Know which Machine Learning model to choose for each type of problem Build an army of powerful Machine Learning models and know how to combine them to solve any problem ",Machine Learning A-Z™: Hands-On Python & R In Data Science,4.5
https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,"The course provides the entire toolbox you need to become a data scientist Fill up your resume with in demand data science skills: Statistical analysis, Python programming with NumPy, pandas, matplotlib, and Seaborn, Advanced statistical analysis, Tableau, Machine Learning with stats models and scikit-learn, Deep learning with TensorFlow Impress interviewers by showing an understanding of the data science field Learn how to pre-process data Understand the mathematics behind Machine Learning (an absolute must which other courses don’t teach!) Start coding in Python and learn how to use it for statistical analysis Perform linear and logistic regressions in Python Carry out cluster and factor analysis Be able to create Machine Learning algorithms in Python, using NumPy, statsmodels and scikit-learn Apply your skills to real-life business cases Use state-of-the-art Deep Learning frameworks such as Google’s TensorFlowDevelop a business intuition while coding and solving tasks with big data Unfold the power of deep neural networks Improve Machine Learning algorithms by studying underfitting, overfitting, training, validation, n-fold cross validation, testing, and how hyperparameters could improve performance Warm up your fingers as you will be eager to apply everything you have learned here to more and more real-life situations ",The Data Science Course 2019: Complete Data Science Bootcamp,4.5
https://www.udemy.com/course/data-science-natural-language-processing-in-python/,Write your own spam detection code in Python Write your own sentiment analysis code in Python Perform latent semantic analysis or latent semantic indexing in Python Have an idea of how to write your own article spinner in Python,Data Science: Natural Language Processing (NLP) in Python,4.6
https://www.udemy.com/course/python-coding/,"Learn to program in Python at a good level Learn how to code in Jupiter Notebooks Learn the core principles of programming Learn how to create variables Learn about integer, float, logical, string and other types in Python Learn how to create a while() loop and a for() loop in Python Learn how to install packages in Python Understand the Law of Large Numbers ",Python A-Z™: Python For Data Science With Real Exercises!,4.5
https://www.udemy.com/course/data-science-linear-regression-in-python/,"Derive and solve a linear regression model, and apply it appropriately to data science problems Program your own version of a linear regression model in Python ",Deep Learning Prerequisites: Linear Regression in Python,4.6
https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,"Build artificial neural networks with Tensorflow and Keras Classify images, data, and sentiments using deep learning Make predictions using linear regression, polynomial regression, and multivariate regression Data Visualization with MatPlotLib and Seaborn Implement machine learning at massive scale with Apache Spark's MLLib Understand reinforcement learning - and how to build a Pac-Man bot Classify data using K-Means clustering, Support Vector Machines (SVM), KNN, Decision Trees, Naive Bayes, and PCA Use train/test and K-Fold cross validation to choose and tune your models Build a movie recommender system using item-based and user-based collaborative filtering Clean your input data to remove outliers Design and evaluate A/B tests using T-Tests and P-Values ","Machine Learning, Data Science and Deep Learning with Python",4.5
https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/,"You will learn how to program using Python through practical projects Use data science algorithms to analyse data in real life projects such as spam classification and image recognition Build a portfolio of data science projects to apply for jobs in the industry Understand how to use the latest tools in data science, including Tensorflow, Matplotlib, Numpy and many more Create your own neural networks and understand how to use them to perform deep learning Understand and apply data visualisation techniques to explore large datasets ",Complete 2019 Data Science & Machine Learning Bootcamp,4.6
https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,"Understand the regular K-Means algorithm Understand and enumerate the disadvantages of K-Means Clustering Understand the soft or fuzzy K-Means Clustering algorithm Implement Soft K-Means Clustering in Code Understand Hierarchical Clustering Explain algorithmically how Hierarchical Agglomerative Clustering works Apply Scipy's Hierarchical Clustering library to data Understand how to read a dendrogram Understand the different distance metrics used in clustering Understand the difference between single linkage, complete linkage, Ward linkage, and UPGMA Understand the Gaussian mixture model and how to use it for density estimation Write a GMM in Python code Explain when GMM is equivalent to K-Means Clustering Explain the expectation-maximization algorithm Understand how GMM overcomes some disadvantages of K-Means Understand the Singular Covariance problem and how to fix it ",Cluster Analysis and Unsupervised Machine Learning in Python,4.6
https://www.udemy.com/course/ureadup_sds/,"Data analysis FAQ related to interview questions in your career . Four main things you should know them in data analysis and business analysis HYPOTHESIS TESTING Normal distribution and standard normal  in details using Z table . Sampling distribution with practical simulation apps and answering of important technical questions . Confidence level and Confidence interval . What is t distribution ? ( with projects ) Inferential and Descriptive statistics with collection of important quizzes and examples . One sample mean t test . Two sample means t test . How to calculate P value using manual and direct method ? What is after data analysis ? TWO PROJECTS  related to hypothesis testing Null hypothesis and alternative hypothesis . What is P value ? Data types and Why we need to study data types ? What is Type one error ? Relationship between Type one error and Alpha ( non confident probability ) Is Normal distribution and t distributions are cousins ? Projects like Estimation of goals in premier league ( using confidence interval ) , and more .. and more to learn it Ice Cola example with student's t distribution . Help fisherman to catch Tuna using sampling distribution What is ""double edged sword of statistics"" ? Is programming something mandatory to learn data analysis and business analysis ? Which programming languages i should start with it ? Practical significance versus statistical significance , and more to learn .. and more to learn it ",Statistics & Applied Data Science - Business Data Analysis,4.9
https://www.udemy.com/course/tableau10/,"Install Tableau Desktop 10 Connect Tableau to various Datasets: Excel and CSV files Create Barcharts Create Area Charts Create Maps Create Scatterplots Create Piecharts Create Treemaps Create Interactive Dashboards Create Storylines Understand Types of Joins and how they work Work with Data Blending in Tableau Create Table Calculations Work with Parameters Create Dual Axis Charts Create Calculated Fields Create Calculated Fields in a Blend Export Results from Tableau into Powerpoint, Word, and other software Work with Timeseries Data (two methods) Creating Data Extracts in Tableau Understand Aggregation, Granularity, and Level of Detail Adding Filters and Quick Filters Create Data Hierarchies Adding Actions to Dashboards (filters & highlighting) Assigning Geographical Roles to Data Elements Advanced Data Preparation (including latest updates in Tableau 9) ",Tableau 10 A-Z: Hands-On Tableau Training For Data Science!,4.6
https://www.udemy.com/course/tableau10-advanced/,Create and use Groups Understand the difference between Groups and Sets Create and use Static Sets Create and use Dynamic Sets Combine Sets into more Sets Use Sets as filters Create Sets via Formulas Control Sets with Parameters Control Reference Lines with Parameters Use multiple fields in the colour property Create highly interactive Dashboards Develop an intrinsic understanding of how table calculations work Use Quick Table calculations Write your own Table calculations Combine multiple layers of Table Calculations Use Table Calculations as filters Use trendlines to interrogate data Perform Data Mining in Tableau Create powerful storylines for presentation to Executives Create powerful storylines for presentation to Executives Understand Level Of Details Implement Advanced Mapping Techniques,Tableau 10 Advanced Training: Master Tableau in Data Science,4.7
https://www.udemy.com/course/r-programming/,"Learn to program in R at a good level Learn how to use R Studio Learn the core principles of programming Learn how to create vectors in R Learn how to create variables Learn about integer, double, logical, character and other types in R Learn how to create a while() loop and a for() loop in R Learn how to build and use matrices in R Learn the matrix() function, learn rbind() and cbind() Learn how to install packages in R Learn how to customize R studio to suit your preferences Understand the Law of Large Numbers Understand the Normal distribution Practice working with statistical data in R Practice working with financial data in R Practice working with sports data in R ",R Programming A-Z™: R For Data Science With Real Exercises!,4.6
https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,Use Python for Data Science and Machine Learning Use Spark for Big Data Analysis Implement Machine Learning Algorithms Learn to use NumPy for Numerical Data Learn to use Pandas for Data Analysis Learn to use Matplotlib for Python Plotting Learn to use Seaborn for statistical plots Use Plotly for interactive dynamic visualizations Use SciKit-Learn for Machine Learning Tasks K-Means Clustering Logistic Regression Linear Regression Random Forest and Decision Trees Natural Language Processing and Spam Filters Neural Networks Support Vector Machines,Python for Data Science and Machine Learning Bootcamp,4.6
https://www.udemy.com/course/tableau-2018/,"Install Tableau 2018 Connect Tableau to various Datasets: Excel and CSV files Create Barcharts Create Area Charts Create Maps Create Scatterplots Create Piecharts Create Treemaps Create Interactive Dashboards Create Storylines Understand Types of Joins and how they work Work with Data Blending in Tableau Create Table Calculations Work with Parameters Create Dual Axis Charts Create Calculated Fields Create Calculated Fields in a Blend Export Results from Tableau into Powerpoint, Word, and other software Work with Timeseries Data (two methods) Creating Data Extracts in Tableau Understand Aggregation, Granularity, and Level of Detail Adding Filters Create Data Hierarchies Adding Actions to Dashboards (filters & highlighting) Assigning Geographical Roles to Data Elements Advanced Data Preparation ",TABLEAU 2018: Hands-On Tableau Training For Data Science!,4.7
https://www.udemy.com/course/r-analytics/,"Perform Data Preparation in R Identify missing records in dataframes Locate missing data in your dataframes Apply the Median Imputation method to replace missing records Apply the Factual Analysis method to replace missing records Understand how to use the which() function Know how to reset the dataframe index Work with the gsub() and sub() functions for replacing strings Explain why NA is a third type of logical constant Deal with date-times in R Convert date-times into POSIXct time format Create, use, append, modify, rename, access and subset Lists in R Understand when to use [] and when to use [[]] or the $ sign when working with Lists Create a timeseries plot in R Understand how the Apply family of functions works Recreate an apply statement with a for() loop Use apply() when working with matrices Use lapply() and sapply() when working with lists and vectors Add your own functions into apply statements Nest apply(), lapply() and sapply() functions within each other Use the which.max() and which.min() functions ",R Programming: Advanced Analytics In R For Data Science,4.6
https://www.udemy.com/course/recommender-systems/,"Understand and implement accurate recommendations for your users using simple and state-of-the-art algorithms Big data matrix factorization on Spark with an AWS EC2 cluster Matrix factorization / SVD in pure Numpy Matrix factorization in Keras Deep neural networks, residual networks, and autoencoder in Keras Restricted Boltzmann Machine in Tensorflow ",Recommender Systems and Deep Learning in Python,4.6
https://www.udemy.com/course/datascience/,"Successfully perform all steps in a complex Data Science project Create Basic Tableau Visualisations Perform Data Mining in Tableau Understand how to apply the Chi-Squared statistical test Apply Ordinary Least Squares method to Create Linear Regressions Assess R-Squared for all types of models Assess the Adjusted R-Squared for all types of models Create a Simple Linear Regression (SLR) Create a Multiple Linear Regression (MLR) Create Dummy Variables Interpret coefficients of an MLR Read statistical software output for created models Use Backward Elimination, Forward Selection, and Bidirectional Elimination methods to create statistical models Create a Logistic Regression Intuitively understand a Logistic Regression Operate with False Positives and False Negatives and know the difference Read a Confusion Matrix Create a Robust Geodemographic Segmentation Model Transform independent variables for modelling purposes Derive new independent variables for modelling purposes Check for multicollinearity using VIF and the correlation matrix Understand the intuition of multicollinearity Apply the Cumulative Accuracy Profile (CAP) to assess models Build the CAP curve in Excel Use Training and Test data to build robust models Derive insights from the CAP curve Understand the Odds Ratio Derive business insights from the coefficients of a logistic regression Understand what model deterioration actually looks like Apply three levels of model maintenance to prevent model deterioration Install and navigate SQL Server Install and navigate Microsoft Visual Studio Shell Clean data and look for anomalies Use SQL Server Integration Services (SSIS) to upload data into a database Create Conditional Splits in SSIS Deal with Text Qualifier errors in RAW data Create Scripts in SQL Apply SQL to Data Science projects Create stored procedures in SQL Present Data Science projects to stakeholders ",Data Science A-Z™: Real-Life Data Science Exercises Included,4.5
https://www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,"Program in R Use R for Data Analysis Create Data Visualizations Use R to handle csv,excel,SQL files or web scraping Use R to manipulate data easily Use R for Machine Learning Algorithms Use R for Data Science ",Data Science and Machine Learning Bootcamp with R,4.6
https://www.udemy.com/course/deeplearning/,Understand the intuition behind Artificial Neural Networks Apply Artificial Neural Networks in practice Understand the intuition behind Convolutional Neural Networks Apply Convolutional Neural Networks in practice Understand the intuition behind Recurrent Neural Networks Apply Recurrent Neural Networks in practice Understand the intuition behind Self-Organizing Maps Apply Self-Organizing Maps in practice Understand the intuition behind Boltzmann Machines Apply Boltzmann Machines in practice Understand the intuition behind AutoEncoders Apply AutoEncoders in practice,Deep Learning A-Z™: Hands-On Artificial Neural Networks,4.5
https://www.udemy.com/course/master-sql-for-data-science/,Write complex SQL statements to query the database and gain critical insight on data,Master SQL For Data Science,4.6
https://www.udemy.com/course/machinelearning/,"Master Machine Learning on Python & R Have a great intuition of many Machine Learning models Make accurate predictions Make powerful analysis Make robust Machine Learning models Create strong added value to your business Use Machine Learning for personal purpose Handle specific topics like Reinforcement Learning, NLP and Deep Learning Handle advanced techniques like Dimensionality Reduction Know which Machine Learning model to choose for each type of problem Build an army of powerful Machine Learning models and know how to combine them to solve any problem ",Machine Learning A-Z™: Hands-On Python & R In Data Science,4.5
https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,"The course provides the entire toolbox you need to become a data scientist Fill up your resume with in demand data science skills: Statistical analysis, Python programming with NumPy, pandas, matplotlib, and Seaborn, Advanced statistical analysis, Tableau, Machine Learning with stats models and scikit-learn, Deep learning with TensorFlow Impress interviewers by showing an understanding of the data science field Learn how to pre-process data Understand the mathematics behind Machine Learning (an absolute must which other courses don’t teach!) Start coding in Python and learn how to use it for statistical analysis Perform linear and logistic regressions in Python Carry out cluster and factor analysis Be able to create Machine Learning algorithms in Python, using NumPy, statsmodels and scikit-learn Apply your skills to real-life business cases Use state-of-the-art Deep Learning frameworks such as Google’s TensorFlowDevelop a business intuition while coding and solving tasks with big data Unfold the power of deep neural networks Improve Machine Learning algorithms by studying underfitting, overfitting, training, validation, n-fold cross validation, testing, and how hyperparameters could improve performance Warm up your fingers as you will be eager to apply everything you have learned here to more and more real-life situations ",The Data Science Course 2019: Complete Data Science Bootcamp,4.5
https://www.udemy.com/course/data-science-natural-language-processing-in-python/,Write your own spam detection code in Python Write your own sentiment analysis code in Python Perform latent semantic analysis or latent semantic indexing in Python Have an idea of how to write your own article spinner in Python,Data Science: Natural Language Processing (NLP) in Python,4.6
https://www.udemy.com/course/python-coding/,"Learn to program in Python at a good level Learn how to code in Jupiter Notebooks Learn the core principles of programming Learn how to create variables Learn about integer, float, logical, string and other types in Python Learn how to create a while() loop and a for() loop in Python Learn how to install packages in Python Understand the Law of Large Numbers ",Python A-Z™: Python For Data Science With Real Exercises!,4.5
https://www.udemy.com/course/data-science-linear-regression-in-python/,"Derive and solve a linear regression model, and apply it appropriately to data science problems Program your own version of a linear regression model in Python ",Deep Learning Prerequisites: Linear Regression in Python,4.6
https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,"Build artificial neural networks with Tensorflow and Keras Classify images, data, and sentiments using deep learning Make predictions using linear regression, polynomial regression, and multivariate regression Data Visualization with MatPlotLib and Seaborn Implement machine learning at massive scale with Apache Spark's MLLib Understand reinforcement learning - and how to build a Pac-Man bot Classify data using K-Means clustering, Support Vector Machines (SVM), KNN, Decision Trees, Naive Bayes, and PCA Use train/test and K-Fold cross validation to choose and tune your models Build a movie recommender system using item-based and user-based collaborative filtering Clean your input data to remove outliers Design and evaluate A/B tests using T-Tests and P-Values ","Machine Learning, Data Science and Deep Learning with Python",4.5
https://www.udemy.com/course/python-data-science-machine-learning-bootcamp/,"You will learn how to program using Python through practical projects Use data science algorithms to analyse data in real life projects such as spam classification and image recognition Build a portfolio of data science projects to apply for jobs in the industry Understand how to use the latest tools in data science, including Tensorflow, Matplotlib, Numpy and many more Create your own neural networks and understand how to use them to perform deep learning Understand and apply data visualisation techniques to explore large datasets ",Complete 2019 Data Science & Machine Learning Bootcamp,4.6
https://www.udemy.com/course/cluster-analysis-unsupervised-machine-learning-python/,"Understand the regular K-Means algorithm Understand and enumerate the disadvantages of K-Means Clustering Understand the soft or fuzzy K-Means Clustering algorithm Implement Soft K-Means Clustering in Code Understand Hierarchical Clustering Explain algorithmically how Hierarchical Agglomerative Clustering works Apply Scipy's Hierarchical Clustering library to data Understand how to read a dendrogram Understand the different distance metrics used in clustering Understand the difference between single linkage, complete linkage, Ward linkage, and UPGMA Understand the Gaussian mixture model and how to use it for density estimation Write a GMM in Python code Explain when GMM is equivalent to K-Means Clustering Explain the expectation-maximization algorithm Understand how GMM overcomes some disadvantages of K-Means Understand the Singular Covariance problem and how to fix it ",Cluster Analysis and Unsupervised Machine Learning in Python,4.6
https://www.udemy.com/course/data-science-deep-learning-in-python/,"Learn how Deep Learning REALLY works (not just some diagrams and magical black box code) Learn how a neural network is built from basic building blocks (the neuron) Code a neural network from scratch in Python and numpy Code a neural network using Google's TensorFlow Describe different types of neural networks and the different types of problems they are used for Derive the backpropagation rule from first principles Create a neural network with an output that has K > 2 classes using softmax Describe the various terms related to neural networks, such as ""activation"", ""backpropagation"" and ""feedforward"" Install TensorFlow ",Data Science: Deep Learning in Python,4.6
https://www.udemy.com/course/bayesian-machine-learning-in-python-ab-testing/,Use adaptive algorithms to improve A/B testing performance Understand the difference between Bayesian and frequentist statistics Apply Bayesian methods to A/B testing,Bayesian Machine Learning in Python: A/B Testing,4.6
https://www.udemy.com/course/tableau-2018-advanced/,Create and use Groups Understand the difference between Groups and Sets Create and use Static Sets Create and use Dynamic Sets Combine Sets into more Sets Use Sets as filters Create Sets via Formulas Control Sets with Parameters Control Reference Lines with Parameters Use multiple fields in the colour property Create highly interactive Dashboards Develop an intrinsic understanding of how table calculations work Use Quick Table calculations Write your own Table calculations Combine multiple layers of Table Calculations Use Table Calculations as filters Use trendlines to interrogate data Perform Data Mining in Tableau Implement Advanced Mapping Techniques Understand Level Of Details,TABLEAU 2018 ADVANCED: Master Tableau in Data Science,4.7
https://www.udemy.com/course/mspowerbi/,Connect Microsoft Power BI to data sources Create Barcharts Create Treemaps Create Donut Charts Create Waterfall Diagrams Create Piecharts,Power BI A-Z: Hands-On Power BI Training For Data Science!,4.5
https://www.udemy.com/course/deep-learning-recurrent-neural-networks-in-python/,"Understand the simple recurrent unit (Elman unit) Understand the GRU (gated recurrent unit) Understand the LSTM (long short-term memory unit) Write various recurrent networks in Theano Understand backpropagation through time Understand how to mitigate the vanishing gradient problem Solve the XOR and parity problems using a recurrent neural network Use recurrent neural networks for language modeling Use RNNs for generating text, like poetry Visualize word embeddings and look for patterns in word vector representations ",Deep Learning: Recurrent Neural Networks in Python,4.6
https://www.udemy.com/course/data-science-logistic-regression-in-python/,program logistic regression from scratch in Python describe how logistic regression is useful in data science derive the error and update rule for logistic regression understand how logistic regression works as an analogy for the biological neuron use logistic regression to solve real-world business problems like predicting user actions from e-commerce data and facial expression recognition understand why regularization is used in machine learning,Deep Learning Prerequisites: Logistic Regression in Python,4.6
https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,"Understand the fundamentals of statistics Learn how to work with different types of data How to plot different types of data Calculate the measures of central tendency, asymmetry, and variability Calculate correlation and covariance Distinguish and work with different types of distributions Estimate confidence intervals Perform hypothesis testing Make data driven decisions Understand the mechanics of regression analysis Carry out regression analysis Use and understand dummy variables Understand the concepts needed for data science even with Python and R! ",Statistics for Data Science and Business Analysis,4.5
https://www.udemy.com/course/support-vector-machines-in-python/,"Apply SVMs to practical applications: image recognition, spam detection, medical diagnosis, and regression analysis Understand the theory behind SVMs from scratch (basic geometry) Use Lagrangian Duality to derive the Kernel SVM Understand how Quadratic Programming is applied to SVM Support Vector Regression Polynomial Kernel, Gaussian Kernel, and Sigmoid Kernel Build your own RBF Network and other Neural Networks based on SVM ",Machine Learning and AI: Support Vector Machines in Python,4.8
https://www.udemy.com/course/credit-risk-modeling-in-python/,Improve your Python modeling skills Differentiate your data science portfolio with a hot topic Fill up your resume with in demand data science skills Build a complete credit risk model in Python Impress interviewers by showing practical knowledge How to preprocess real data in Python Learn credit risk modeling theory Apply state of the art data science techniques Solve a real-life data science task Be able to evaluate the effectiveness of your model Perform linear and logistic regressions in Python,Credit Risk Modeling in Python 2019,4.5
https://www.udemy.com/course/the-pandas-bootcamp/,"Improve your Data Handling skills to an outstanding level. Learn and practice all relevant Pandas Methods and workflows based on lastest Pandas Version (October 2019) Import, clean and merge messy Data and prepare Data for Machine Learning Analyze, visualize and understand your Data with Matplotlib and Seaborn Import Financial/Stock Data from Web Sources and analyze them with Pandas Practise and Master Pandas skills with Quizzes, 150+ Exercises and comprehensive projects ",Complete Pandas Bootcamp in 2020: Master your Data in Python,4.6
https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/,Understand and implement K-Nearest Neighbors in Python Understand the limitations of KNN User KNN to solve several binary and multiclass classification problems Understand and implement Naive Bayes and General Bayes Classifiers in Python Understand the limitations of Bayes Classifiers Understand and implement a Decision Tree in Python Understand and implement the Perceptron in Python Understand the limitations of the Perceptron Understand hyperparameters and how to apply cross-validation Understand the concepts of feature extraction and feature selection Understand the pros and cons between classic machine learning methods and deep learning Use Sci-Kit Learn Implement a machine learning web service,Data Science: Supervised Machine Learning in Python,4.6
